state,county,DEM,GRN,LIB,REP,total_votes,electoral_college_votes
New Hampshire,Hopkinton,2688,NA,75,1400,4163,4
New Hampshire,Hudson,6632,NA,217,7744,14641,4
New Hampshire,Jackson,567,NA,7,212,760,4
New Hampshire,Jaffrey,1528,NA,80,1410,3018,4
New Hampshire,Jefferson,257,NA,11,394,662,4
New Hampshire,Keene,8950,NA,221,3758,12929,4
New Hampshire,Kensington,805,NA,26,726,1557,4
New Hampshire,Kingston,1731,NA,52,2311,4102,4
New Hampshire,Laconia,4141,NA,137,4642,8955,4
New Hampshire,Lancaster,817,NA,34,874,1735,4
New Hampshire,Landaff,126,NA,4,155,285,4
New Hampshire,Langdon,206,NA,7,199,412,4
New Hampshire,Lebanon,5895,NA,100,1954,7949,4
New Hampshire,Lee,1957,NA,48,971,2976,4
New Hampshire,Lempster,274,NA,12,440,726,4
New Hampshire,Lincoln,513,NA,13,397,923,4
New Hampshire,Lisbon,353,NA,12,431,797,4
New Hampshire,Litchfield,2497,NA,89,2824,5410,4
New Hampshire,Littleton,1557,NA,51,1507,3115,4
New Hampshire,Londonderry,7738,NA,230,7905,15873,4
New Hampshire,Loudon,1489,NA,70,2152,3725,4
New Hampshire,Lyman,174,NA,3,208,385,4
New Hampshire,Lyme,1074,NA,13,218,1305,4
New Hampshire,Lyndeborough,564,NA,33,541,1138,4
New Hampshire,Madbury,824,NA,30,454,1312,4
New Hampshire,Madison,926,NA,17,760,1703,4
New Hampshire,Manchester,29464,NA,1015,22127,52606,4
New Hampshire,Marlborough,806,NA,22,441,1273,4
New Hampshire,Marlow,277,NA,12,207,496,4
New Hampshire,Mason,380,NA,31,535,949,4
New Hampshire,Meredith,2139,NA,60,2208,4407,4
New Hampshire,Merrimack,8725,NA,303,7669,16697,4
New Hampshire,Middleton,378,NA,21,643,1042,4
New Hampshire,Milan,345,NA,12,437,795,4
New Hampshire,Milford,4644,NA,194,4123,9092,4
New Hampshire,Millsfield,5,NA,0,16,22,4
New Hampshire,Milton,1015,NA,48,1476,2566,4
New Hampshire,Monroe,227,NA,8,309,544,4
New Hampshire,Mont Vernon,1011,NA,37,730,1778,4
New Hampshire,Moultonborough,1605,NA,44,1997,3664,4
New Hampshire,Nashua,26770,NA,705,17806,45281,4
New Hampshire,Nelson,275,NA,12,164,451,4
New Hampshire,New Boston,1826,NA,60,2036,3934,4
New Hampshire,New Castle,619,NA,2,281,918,4
New Hampshire,New Durham,727,NA,28,1109,1868,4
New Hampshire,New Hampton,697,NA,27,810,1539,4
New Hampshire,New Ipswich,962,NA,62,2099,3123,4
New Hampshire,New London,2081,NA,42,1059,3194,4
New Hampshire,Newbury,905,NA,28,726,1667,4
New Hampshire,Newfields,719,NA,24,512,1255,4
New Hampshire,Newington,304,NA,10,325,640,4
New Hampshire,Newmarket,3953,NA,126,1925,6004,4
New Hampshire,Newport,1301,NA,64,1773,3138,4
New Hampshire,Newton,1277,NA,37,1680,2994,4
New Hampshire,North Hampton,1987,NA,32,1455,3484,4
New Hampshire,Northfield,1122,NA,62,1435,2628,4
New Hampshire,Northumberland,424,NA,18,614,1056,4
New Hampshire,Northwood,1329,NA,56,1483,2881,4
New Hampshire,Nottingham,1769,NA,86,1641,3496,4
New Hampshire,Orange,80,NA,6,110,196,4
New Hampshire,Orford,539,NA,15,269,823,4
New Hampshire,Ossipee,965,NA,34,1487,2519,4
New Hampshire,Pelham,3480,NA,121,5253,8854,4
New Hampshire,Pembroke,2189,NA,79,2057,4325,4
New Hampshire,Peterborough,3090,NA,64,1246,4400,4
New Hampshire,Piermont,241,NA,5,194,441,4
New Hampshire,Pittsburg,158,NA,7,380,545,4
New Hampshire,Pittsfield,807,NA,58,1230,2095,4
New Hampshire,Plainfield,1135,NA,28,522,1685,4
New Hampshire,Plaistow,2045,NA,63,2504,4617,4
New Hampshire,Plymouth,2214,NA,78,1123,3415,4
New Hampshire,Portsmouth,10663,NA,202,3836,14701,4
New Hampshire,Randolph,186,NA,8,83,277,4
New Hampshire,Raymond,2378,NA,105,3517,6000,4
New Hampshire,Richmond,292,NA,14,413,719,4
New Hampshire,Rindge,1443,NA,71,2144,3782,4
New Hampshire,Rochester,8132,NA,346,8367,16907,4
New Hampshire,Rollinsford,951,NA,50,735,1736,4
New Hampshire,Roxbury,92,NA,0,52,144,4
New Hampshire,Rumney,410,NA,19,527,956,4
New Hampshire,Rye,2781,NA,39,1620,4465,4
New Hampshire,Salem,7638,NA,234,9969,17841,4
New Hampshire,Salisbury,380,NA,25,517,925,4
New Hampshire,Sanbornton,875,NA,36,1134,2045,4
New Hampshire,Sandown,1632,NA,70,2273,3975,4
New Hampshire,Sandwich,718,NA,12,413,1143,4
New Hampshire,Seabrook,1973,NA,71,2595,4886,4
New Hampshire,Sharon,153,NA,4,116,273,4
New Hampshire,Shelburne,131,NA,1,122,254,4
New Hampshire,Somersworth,3422,NA,99,2550,6071,4
New Hampshire,South Hampton,304,NA,22,326,652,4
New Hampshire,Springfield,437,NA,16,436,889,4
New Hampshire,Stark,106,NA,1,188,295,4
New Hampshire,Stewartstown,117,NA,5,291,413,4
New Hampshire,Stoddard,419,NA,0,430,919,4
New Hampshire,Strafford,1330,NA,45,1408,2802,4
New Hampshire,Stratford,159,NA,1,140,300,4
New Hampshire,Stratham,3306,NA,64,2115,5485,4
New Hampshire,Sugar Hill,316,NA,16,153,485,4
New Hampshire,Sullivan,216,NA,10,186,412,4
New Hampshire,Sunapee,1309,NA,36,1086,2431,4
New Hampshire,Surry,307,NA,4,252,563,4
New Hampshire,Sutton,753,NA,21,574,1351,4
New Hampshire,Swanzey,2008,NA,59,1763,3830,4
New Hampshire,Tamworth,899,NA,31,838,1768,4
New Hampshire,Temple,518,NA,11,432,961,4
New Hampshire,Thornton,958,NA,36,737,1731,4
New Hampshire,Tilton,938,NA,43,1044,2025,4
New Hampshire,Troy,509,NA,25,583,1117,4
New Hampshire,Tuftonboro,875,NA,13,1012,1900,4
New Hampshire,Unity,335,NA,26,531,892,4
New Hampshire,Wakefield,1240,NA,44,1986,3292,4
New Hampshire,Walpole,1470,NA,43,834,2347,4
New Hampshire,Warner,1050,NA,34,844,1931,4
New Hampshire,Warren,189,NA,14,275,478,4
New Hampshire,Washington,314,NA,16,467,797,4
New Hampshire,Waterville,238,NA,4,127,374,4
New Hampshire,Weare,2211,NA,97,3213,5538,4
New Hampshire,Webster,548,NA,24,669,1241,4
New Hampshire,Wentworth,280,NA,13,323,620,4
New Hampshire,Wentworth's Location,4,NA,1,13,20,4
New Hampshire,Westmoreland,660,NA,20,453,1133,4
New Hampshire,Whitefield,631,NA,21,669,1321,4
New Hampshire,Wilmot,583,NA,7,366,958,4
New Hampshire,Wilton,1330,NA,53,1090,2473,4
New Hampshire,Winchester,986,NA,45,988,2019,4
New Hampshire,Windham,4567,NA,137,5196,9900,4
New Hampshire,Windsor,33,NA,5,91,129,4
New Hampshire,Wolfeboro,2355,NA,51,2371,4777,4
New Hampshire,Woodstock,480,NA,14,364,858,4
New Jersey,Atlantic County,73808,367,958,64438,140441,14
New Jersey,Bergen County,285967,1375,2852,204417,497460,14
New Jersey,Burlington County,154595,605,2206,103345,262650,14
New Jersey,Camden County,175065,781,1884,86207,265599,14
New Jersey,Cape May County,23941,140,311,33158,57933,14
New Jersey,Cumberland County,32742,139,397,28952,62575,14
New Jersey,Essex County,266820,978,1296,75475,345311,14
New Jersey,Gloucester County,86702,446,1616,83340,173453,14
New Jersey,Hudson County,181452,782,1252,65698,250458,14
New Jersey,Hunterdon County,39457,410,985,43153,84673,14
New Jersey,Mercer County,122532,564,1427,51641,177223,14
New Jersey,Middlesex County,226250,1221,2554,143467,375692,14
New Jersey,Monmouth County,181291,1414,2708,191808,378390,14
New Jersey,Morris County,153881,1005,2436,141134,300917,14
New Jersey,Ocean County,119456,1050,2469,217740,342746,14
New Jersey,Passaic County,129097,805,1103,92009,224330,14
New Jersey,Salem County,14479,93,406,18827,34042,14
New Jersey,Somerset County,111173,620,1641,71996,186891,14
New Jersey,Sussex County,34481,352,1094,51698,88352,14
New Jersey,Union County,170245,792,1427,80002,254041,14
New Jersey,Warren County,24901,263,655,34769,61057,14
New Mexico,Bernalillo County,193757,1614,4829,116135,317590,5
New Mexico,Catron County,595,7,17,1698,2326,5
New Mexico,Chaves County,6381,70,268,15656,22443,5
New Mexico,Cibola County,4745,49,99,3975,8903,5
New Mexico,Colfax County,2611,25,87,3271,6019,5
New Mexico,Curry County,4307,53,245,10444,15101,5
New Mexico,De Baca County,231,1,11,656,903,5
New Mexico,Do�a Ana County,47957,415,1129,32802,82641,5
New Mexico,Eddy County,5424,44,239,17454,23222,5
New Mexico,Grant County,7590,98,159,6553,14435,5
New Mexico,Guadalupe County,1234,8,21,917,2189,5
New Mexico,Harding County,179,0,3,319,505,5
New Mexico,Hidalgo County,823,6,13,1120,1974,5
New Mexico,Lea County,4061,50,214,16531,20918,5
New Mexico,Lincoln County,3194,33,113,6942,10306,5
New Mexico,Los Alamos County,7554,53,360,4278,12299,5
New Mexico,Luna County,3563,38,73,4408,8103,5
New Mexico,McKinley County,18029,202,266,7801,26486,5
New Mexico,Mora County,1745,13,14,903,2686,5
New Mexico,Otero County,8485,108,387,14521,23571,5
New Mexico,Quay County,1170,17,41,2634,3873,5
New Mexico,Rio Arriba County,10990,59,119,5408,16628,5
New Mexico,Roosevelt County,1802,15,138,4634,6608,5
New Mexico,San Juan County,18083,251,827,32874,52294,5
New Mexico,San Miguel County,7888,57,115,3421,11531,5
New Mexico,Sandoval County,40588,350,1187,34174,76562,5
New Mexico,Santa Fe County,62530,403,758,18329,82227,5
New Mexico,Sierra County,2265,36,66,3542,5945,5
New Mexico,Socorro County,3722,39,113,3255,7160,5
New Mexico,Taos County,13121,146,152,3715,17181,5
New Mexico,Torrance County,2344,29,105,4772,7281,5
New Mexico,Union County,383,2,11,1388,1789,5
New Mexico,Valencia County,14263,135,406,17364,32277,5
New York,Albany County,99474,779,1523,51081,154101,28
New York,Allegany County,6048,88,338,14135,20782,28
New York,Bronx County,355374,1420,775,67740,425715,28
New York,Broome County,47010,432,1104,43800,92794,28
New York,Cattaraugus County,11879,113,450,22155,34845,28
New York,Cayuga County,16149,185,399,19512,36421,28
New York,Chautauqua County,23087,203,756,34853,59304,28
New York,Chemung County,16636,117,560,21922,39410,28
New York,Chenango County,8290,107,316,13482,22282,28
New York,Clinton County,18364,121,279,16514,35437,28
New York,Columbia County,20386,185,357,14464,35522,28
New York,Cortland County,10369,113,295,10789,21678,28
New York,Delaware County,9143,81,268,13387,23025,28
New York,Dutchess County,81443,578,1247,66872,151122,28
New York,Erie County,267174,1986,4439,197527,473021,28
New York,Essex County,9947,73,173,8976,19259,28
New York,Franklin County,9253,77,173,9668,19268,28
New York,Fulton County,7931,73,248,15378,23744,28
New York,Genesee County,9625,109,456,18876,29217,28
New York,Greene County,10346,121,305,14271,25194,28
New York,Hamilton County,1178,7,41,2225,3460,28
New York,Herkimer County,9937,98,298,18870,29319,28
New York,Jefferson County,17307,186,537,25629,43848,28
New York,Kings County,703310,3978,2504,202772,913246,28
New York,Lewis County,3824,46,126,8894,12944,28
New York,Livingston County,12477,128,460,18182,31401,28
New York,Madison County,14807,185,476,18408,34038,28
New York,Monroe County,225746,1529,4865,145661,380983,28
New York,Montgomery County,7977,87,242,12745,21134,28
New York,Nassau County,396504,1924,3594,326716,732756,28
New York,New York County,603040,2694,3329,85185,694904,28
New York,Niagara County,46029,371,1133,56068,104080,28
New York,Oneida County,41567,388,1184,57180,100746,28
New York,Onondaga County,138894,1820,2554,90619,234735,28
New York,Ontario County,29025,277,987,29039,59674,28
New York,Orange County,84684,524,1388,84996,172099,28
New York,Orleans County,5587,50,313,12126,18154,28
New York,Oswego County,21143,284,697,32138,54491,28
New York,Otsego County,12975,136,409,14382,28008,28
New York,Putnam County,24953,162,411,29283,54989,28
New York,Queens County,569038,2969,2483,212665,787860,28
New York,Rensselaer County,40969,374,1016,36500,79409,28
New York,Richmond County,90997,662,909,123320,216153,28
New York,Rockland County,75802,323,650,73186,150369,28
New York,Saratoga County,68471,511,1737,61305,132655,28
New York,Schenectady County,42465,352,923,30741,74826,28
New York,Schoharie County,5345,75,282,9903,15710,28
New York,Schuyler County,3903,51,130,5621,9766,28
New York,Seneca County,6914,73,193,8329,15630,28
New York,St. Lawrence County,19361,201,437,24608,44907,28
New York,Steuben County,15790,164,570,29474,46178,28
New York,Suffolk County,381021,2135,4593,381253,771541,28
New York,Sullivan County,15489,123,247,18665,34647,28
New York,Tioga County,9634,92,416,14791,25044,28
New York,Tompkins County,33619,365,474,11096,45735,28
New York,Ulster County,57970,618,879,37590,97420,28
New York,Warren County,17642,204,424,17699,36131,28
New York,Washington County,11565,128,340,15941,28138,28
New York,Wayne County,17456,184,656,26204,44714,28
New York,Westchester County,312371,1280,2569,144713,462122,28
New York,Wyoming County,5073,63,267,13898,19399,28
New York,Yates County,4219,40,165,6208,10701,28
North Carolina,Alamance County,38825,223,686,46056,86091,16
North Carolina,Alexander County,4145,18,127,15888,20236,16
North Carolina,Alleghany County,1486,15,35,4527,6076,16
North Carolina,Anson County,5789,14,41,5321,11205,16
North Carolina,Ashe County,4164,23,126,11451,15814,16
North Carolina,Avery County,2191,13,56,7172,9458,16
North Carolina,Beaufort County,9633,30,137,16437,26315,16
North Carolina,Bertie County,5939,15,29,3817,9815,16
North Carolina,Bladen County,7326,18,68,9676,17125,16
North Carolina,Brunswick County,33310,119,642,55850,90175,16
North Carolina,Buncombe County,96515,542,1460,62412,161569,16
North Carolina,Burke County,13118,83,270,31019,44602,16
North Carolina,Cabarrus County,52162,253,1096,63237,117227,16
North Carolina,Caldwell County,10245,60,273,32119,42829,16
North Carolina,Camden County,1537,8,76,4312,5953,16
North Carolina,Carteret County,12093,64,373,30028,42695,16
North Carolina,Caswell County,4860,19,64,7089,12051,16
North Carolina,Catawba County,25689,194,652,56588,83425,16
North Carolina,Chatham County,26787,90,366,21186,48599,16
North Carolina,Cherokee County,3583,49,95,12628,16423,16
North Carolina,Chowan County,3247,7,47,4471,7784,16
North Carolina,Clay County,1699,14,46,5112,6893,16
North Carolina,Cleveland County,16955,81,329,33798,51308,16
North Carolina,Columbus County,9446,23,88,16832,26446,16
North Carolina,Craven County,21148,92,626,31032,53065,16
North Carolina,Cumberland County,84469,423,1645,60032,147150,16
North Carolina,Currituck County,4195,29,209,11657,16147,16
North Carolina,Dare County,9936,47,223,13938,24232,16
North Carolina,Davidson County,22636,187,703,64658,88514,16
North Carolina,Davie County,6713,53,213,18228,25311,16
North Carolina,Duplin County,8767,33,84,13793,22715,16
North Carolina,Durham County,144688,519,1504,32459,179914,16
North Carolina,Edgecombe County,16089,33,97,9206,25477,16
North Carolina,Forsyth County,113033,499,1785,85064,201262,16
North Carolina,Franklin County,15879,75,333,20901,37357,16
North Carolina,Gaston County,40959,225,910,73033,115498,16
North Carolina,Gates County,2546,4,41,3367,5971,16
North Carolina,Graham County,905,5,26,3710,4665,16
North Carolina,Granville County,14565,55,244,16647,31598,16
North Carolina,Greene County,3832,8,26,4874,8753,16
North Carolina,Guilford County,173086,704,2232,107294,284486,16
North Carolina,Halifax County,15545,31,62,10080,25759,16
North Carolina,Harnett County,22093,125,708,35177,58293,16
North Carolina,Haywood County,13144,89,334,22834,36542,16
North Carolina,Henderson County,27211,175,670,40032,68371,16
North Carolina,Hertford County,7097,9,28,3479,10634,16
North Carolina,Hoke County,11804,50,262,9453,22016,16
North Carolina,Hyde County,1046,6,17,1418,2492,16
North Carolina,Iredell County,33888,178,907,67010,102371,16
North Carolina,Jackson County,9591,102,257,11356,21428,16
North Carolina,Johnston County,41257,215,1164,68353,111362,16
North Carolina,Jones County,2197,5,34,3280,5525,16
North Carolina,Lee County,12143,65,235,16469,29008,16
North Carolina,Lenoir County,13605,29,126,14590,28409,16
North Carolina,Lincoln County,13274,87,373,36341,50217,16
North Carolina,Macon County,6230,31,169,14211,20743,16
North Carolina,Madison County,4901,37,103,7979,13076,16
North Carolina,Martin County,5911,13,59,6532,12540,16
North Carolina,McDowell County,5832,45,184,16883,23003,16
North Carolina,Mecklenburg County,378107,1611,5427,179211,567053,16
North Carolina,Mitchell County,1867,11,47,7090,9041,16
North Carolina,Montgomery County,4327,13,78,8411,12849,16
North Carolina,Moore County,20779,85,520,36764,58339,16
North Carolina,Nash County,25947,75,287,25827,52271,16
North Carolina,New Hanover County,66138,362,1521,63331,131840,16
North Carolina,Northampton County,6069,9,30,3989,10109,16
North Carolina,Onslow County,24266,136,1506,46078,72235,16
North Carolina,Orange County,63594,217,653,20176,84997,16
North Carolina,Pamlico County,2713,10,44,4849,7631,16
North Carolina,Pasquotank County,9832,48,161,9770,19897,16
North Carolina,Pender County,11723,63,329,21956,34169,16
North Carolina,Perquimans County,2492,18,44,4903,7484,16
North Carolina,Person County,8465,42,144,13184,21894,16
North Carolina,Pitt County,47252,210,796,38982,87573,16
North Carolina,Polk County,4518,23,86,7689,12358,16
North Carolina,Randolph County,15618,123,506,56894,73316,16
North Carolina,Richmond County,8754,35,99,11830,20763,16
North Carolina,Robeson County,19020,73,161,27806,47188,16
North Carolina,Rockingham County,15992,75,312,31301,47809,16
North Carolina,Rowan County,23114,154,577,49297,73408,16
North Carolina,Rutherford County,9135,60,218,24891,34429,16
North Carolina,Sampson County,10966,23,143,17411,28618,16
North Carolina,Scotland County,7186,31,54,7473,14775,16
North Carolina,Stanly County,8129,32,225,25458,33939,16
North Carolina,Stokes County,5286,30,180,20142,25702,16
North Carolina,Surry County,8721,45,235,27538,36638,16
North Carolina,Swain County,2780,19,72,4161,7068,16
North Carolina,Transylvania County,8444,50,180,11636,20404,16
North Carolina,Tyrrell County,758,2,8,1044,1817,16
North Carolina,Union County,48725,238,1136,80382,131011,16
North Carolina,Vance County,12431,24,94,8391,20999,16
North Carolina,Wake County,393336,1612,7514,226197,631830,16
North Carolina,Warren County,6400,29,63,3752,10293,16
North Carolina,Washington County,3396,2,17,2781,6205,16
North Carolina,Watauga County,17122,103,386,14451,32220,16
North Carolina,Wayne County,24215,92,378,30709,55537,16
North Carolina,Wilkes County,7511,40,214,27592,35464,16
North Carolina,Wilson County,20754,56,245,19581,40735,16
North Carolina,Yadkin County,3763,28,131,15933,19923,16
North Carolina,Yancey County,3688,27,82,7516,11352,16
North Dakota,Adams County,258,NA,30,981,1269,3
North Dakota,Barnes County,1820,NA,161,3568,5565,3
North Dakota,Benson County,822,NA,39,1094,1961,3
North Dakota,Billings County,72,NA,21,541,635,3
North Dakota,Bottineau County,821,NA,65,2575,3471,3
North Dakota,Bowman County,228,NA,30,1395,1657,3
North Dakota,Burke County,137,NA,20,994,1155,3
North Dakota,Burleigh County,14348,NA,1368,34744,50753,3
North Dakota,Cass County,40311,NA,2495,42619,86053,3
North Dakota,Cavalier County,474,NA,40,1499,2020,3
North Dakota,Dickey County,608,NA,63,1742,2424,3
North Dakota,Divide County,265,NA,30,904,1202,3
North Dakota,Dunn County,342,NA,39,1951,2338,3
North Dakota,Eddy County,383,NA,22,854,1261,3
North Dakota,Emmons County,237,NA,27,1738,2009,3
North Dakota,Foster County,373,NA,33,1362,1778,3
North Dakota,Golden Valley County,137,NA,16,871,1026,3
North Dakota,Grand Forks County,12880,NA,874,16987,30970,3
North Dakota,Grant County,207,NA,28,1145,1381,3
North Dakota,Griggs County,308,NA,34,907,1250,3
North Dakota,Hettinger County,196,NA,23,1091,1312,3
North Dakota,Kidder County,221,NA,22,1215,1460,3
North Dakota,LaMoure County,527,NA,44,1645,2219,3
North Dakota,Logan County,128,NA,14,930,1076,3
North Dakota,McHenry County,564,NA,68,2364,3003,3
North Dakota,McIntosh County,261,NA,30,1153,1455,3
North Dakota,McKenzie County,814,NA,110,4482,5419,3
North Dakota,McLean County,1230,NA,96,4198,5536,3
North Dakota,Mercer County,704,NA,102,3856,4812,3
North Dakota,Morton County,3872,NA,432,12243,16619,3
North Dakota,Mountrail County,1256,NA,75,2824,4165,3
North Dakota,Nelson County,586,NA,43,1141,1777,3
North Dakota,Oliver County,129,NA,18,918,1066,3
North Dakota,Pembina County,786,NA,66,2460,3331,3
North Dakota,Pierce County,497,NA,38,1585,2128,3
North Dakota,Ramsey County,1639,NA,128,3577,5372,3
North Dakota,Ransom County,945,NA,86,1418,2454,3
North Dakota,Renville County,220,NA,32,1065,1319,3
North Dakota,Richland County,2510,NA,191,5072,7812,3
North Dakota,Rolette County,2482,NA,60,1257,3804,3
North Dakota,Sargent County,738,NA,62,1266,2070,3
North Dakota,Sheridan County,104,NA,16,688,812,3
North Dakota,Sioux County,804,NA,48,258,1186,3
North Dakota,Slope County,44,NA,2,380,427,3
North Dakota,Stark County,2499,NA,396,12110,15050,3
North Dakota,Steele County,392,NA,38,652,1088,3
North Dakota,Stutsman County,2676,NA,249,6994,9959,3
North Dakota,Towner County,317,NA,25,830,1174,3
